open,high,low,close,volume,expected_minutes,observed_minutes,missing_minutes,is_complete,timestamp,session_date,market_open_et,market_close_et,timeframe
322.56,322.96,321.6,321.74,27740249.0,60,60,0,True,2020-07-27 10:30:00-04:00,2020-07-27,2020-07-27 09:30:00-04:00,2020-07-27 16:00:00-04:00,1h
321.75,322.23,321.17,322.19,26856750.0,60,60,0,True,2020-07-27 11:30:00-04:00,2020-07-27,2020-07-27 09:30:00-04:00,2020-07-27 16:00:00-04:00,1h
322.19,322.66,322.08,322.64,19325249.0,60,60,0,True,2020-07-27 12:30:00-04:00,2020-07-27,2020-07-27 09:30:00-04:00,2020-07-27 16:00:00-04:00,1h
322.64,322.83,322.29,322.76,18283749.0,60,60,0,True,2020-07-27 13:30:00-04:00,2020-07-27,2020-07-27 09:30:00-04:00,2020-07-27 16:00:00-04:00,1h
322.77,323.27,322.16,323.16,21773249.0,60,60,0,True,2020-07-27 14:30:00-04:00,2020-07-27,2020-07-27 09:30:00-04:00,2020-07-27 16:00:00-04:00,1h
323.16,323.4,322.97,323.19,13572749.0,30,30,0,True,2020-07-27 15:30:00-04:00,2020-07-27,2020-07-27 09:30:00-04:00,2020-07-27 16:00:00-04:00,1h
322.41,323.01,321.3,322.8,38700500.0,60,60,0,True,2020-07-28 09:30:00-04:00,2020-07-28,2020-07-28 09:30:00-04:00,2020-07-28 16:00:00-04:00,1h
322.81,323.19,322.11,322.92,32135498.0,60,60,0,True,2020-07-28 10:30:00-04:00,2020-07-28,2020-07-28 09:30:00-04:00,2020-07-28 16:00:00-04:00,1h
322.92,323.48,322.51,322.67,25020000.0,60,60,0,True,2020-07-28 11:30:00-04:00,2020-07-28,2020-07-28 09:30:00-04:00,2020-07-28 16:00:00-04:00,1h
322.68,323.23,322.54,323.15,19814249.0,60,60,0,True,2020-07-28 12:30:00-04:00,2020-07-28,2020-07-28 09:30:00-04:00,2020-07-28 16:00:00-04:00,1h
323.15,323.65,323.12,323.14,17828998.0,60,60,0,True,2020-07-28 13:30:00-04:00,2020-07-28,2020-07-28 09:30:00-04:00,2020-07-28 16:00:00-04:00,1h
323.14,323.42,321.96,322.0,24674000.0,60,60,0,True,2020-07-28 14:30:00-04:00,2020-07-28,2020-07-28 09:30:00-04:00,2020-07-28 16:00:00-04:00,1h
321.99,322.4,320.85,321.25,17131499.0,30,30,0,True,2020-07-28 15:30:00-04:00,2020-07-28,2020-07-28 09:30:00-04:00,2020-07-28 16:00:00-04:00,1h
322.09,323.36,322.05,323.22,34903999.0,60,60,0,True,2020-07-29 09:30:00-04:00,2020-07-29,2020-07-29 09:30:00-04:00,2020-07-29 16:00:00-04:00,1h
323.21,323.85,323.17,323.85,25183499.0,60,60,0,True,2020-07-29 10:30:00-04:00,2020-07-29,2020-07-29 09:30:00-04:00,2020-07-29 16:00:00-04:00,1h
323.84,323.85,323.22,323.73,20605000.0,60,60,0,True,2020-07-29 11:30:00-04:00,2020-07-29,2020-07-29 09:30:00-04:00,2020-07-29 16:00:00-04:00,1h
323.73,324.29,323.65,324.18,20985750.0,60,60,0,True,2020-07-29 12:30:00-04:00,2020-07-29,2020-07-29 09:30:00-04:00,2020-07-29 16:00:00-04:00,1h
