Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-03-31T19:50:00Z,QQQ,314.430657651,-81,Market,Filled,-25468.883269731,"ORB EOD Flatten" 
2023-04-14T13:55:00Z,QQQ,314.32257549,81,Market,Filled,25460.12861469,"ORB Long qty=81" 
2023-04-14T14:55:00Z,QQQ,311.66964972,-81,Market,Filled,-25245.24162732,"ORB Long ORB Trail Stop" 
2023-04-28T14:15:00Z,QQQ,315.629387073,80,Market,Filled,25250.35096584,"ORB Long qty=80" 
2023-04-28T19:50:00Z,QQQ,316.199274831,-80,Market,Filled,-25295.94198648,"ORB EOD Flatten" 
2023-05-01T15:00:00Z,QQQ,317.034455166,80,Market,Filled,25362.75641328,"ORB Long qty=80" 
2023-05-01T15:20:00Z,QQQ,315.963459207,-80,Market,Filled,-25277.07673656,"ORB Long ORB Trail Stop" 
2023-05-08T15:55:00Z,QQQ,317.299747743,80,Market,Filled,25383.97981944,"ORB Long qty=80" 
2023-05-08T19:50:00Z,QQQ,318.164405031,-80,Market,Filled,-25453.15240248,"ORB EOD Flatten" 
2023-05-09T14:00:00Z,QQQ,317.07375777,80,Market,Filled,25365.9006216,"ORB Long qty=80" 
2023-05-09T15:55:00Z,QQQ,316.179623529,-80,Market,Filled,-25294.36988232,"ORB Long ORB Trail Stop" 
2023-05-11T15:35:00Z,QQQ,320.355525204,79,Market,Filled,25308.086491116,"ORB Long qty=79" 
2023-05-11T19:50:00Z,QQQ,320.434130412,-79,Market,Filled,-25314.296302548,"ORB EOD Flatten" 
2023-05-16T15:05:00Z,QQQ,322.369783659,78,Market,Filled,25144.843125402,"ORB Long qty=78" 
2023-05-16T19:50:00Z,QQQ,322.133968035,-78,Market,Filled,-25126.44950673,"ORB EOD Flatten" 
2023-05-17T15:45:00Z,QQQ,323.126358786,78,Market,Filled,25203.855985308,"ORB Long qty=78" 
2023-05-17T17:50:00Z,QQQ,325.769458905,-78,Market,Filled,-25410.01779459,"ORB Long TP" 
2023-05-26T13:55:00Z,QQQ,337.265470575,75,Market,Filled,25294.910293125,"ORB Long qty=75" 
2023-05-26T19:50:00Z,QQQ,342.590973417,-75,Market,Filled,-25694.323006275,"ORB EOD Flatten" 
2023-06-05T14:55:00Z,QQQ,350.363063358,73,Market,Filled,25576.503625134,"ORB Long qty=73" 
2023-06-05T18:35:00Z,QQQ,347.877173655,-73,Market,Filled,-25395.033676815,"ORB Long ORB Trail Stop" 
2023-06-14T14:05:00Z,QQQ,357.712650306,71,Market,Filled,25397.598171726,"ORB Long qty=71" 
2023-06-14T18:05:00Z,QQQ,356.002987032,-71,Market,Filled,-25276.212079272,"ORB Long ORB Trail Stop" 
2023-06-15T13:55:00Z,QQQ,359.992201338,70,Market,Filled,25199.45409366,"ORB Long qty=70" 
2023-06-15T19:50:00Z,QQQ,364.570954704,-70,Market,Filled,-25519.96682928,"ORB EOD Flatten" 
2023-07-05T14:20:00Z,QQQ,365.454731304,70,Market,Filled,25581.83119128,"ORB Long qty=70" 
2023-07-05T19:50:00Z,QQQ,364.962774904,-70,Market,Filled,-25547.39424328,"ORB EOD Flatten" 
2023-07-12T14:05:00Z,QQQ,367.215935216,69,Market,Filled,25337.899529904,"ORB Long qty=69" 
2023-07-12T15:45:00Z,QQQ,365.110361824,-69,Market,Filled,-25192.614965856,"ORB Long ORB Trail Stop" 
2023-07-18T15:45:00Z,QQQ,376.19905908,67,Market,Filled,25205.33695836,"ORB Long qty=67" 
2023-07-18T19:50:00Z,QQQ,380.341331968,-67,Market,Filled,-25482.869241856,"ORB EOD Flatten" 
2023-07-19T15:35:00Z,QQQ,381.41379692,67,Market,Filled,25554.72439364,"ORB Long qty=67" 
2023-07-19T16:30:00Z,QQQ,379.721466904,-67,Market,Filled,-25441.338282568,"ORB Long ORB Trail Stop" 
2023-08-01T15:10:00Z,QQQ,376.572945944,67,Market,Filled,25230.387378248,"ORB Long qty=67" 
2023-08-01T19:50:00Z,QQQ,376.93699368,-67,Market,Filled,-25254.77857656,"ORB EOD Flatten" 
2023-08-30T13:55:00Z,QQQ,369.961051928,69,Market,Filled,25527.312583032,"ORB Long qty=69" 
2023-08-30T19:50:00Z,QQQ,370.659630016,-69,Market,Filled,-25575.514471104,"ORB EOD Flatten" 
2023-08-31T14:15:00Z,QQQ,373.030859864,68,Market,Filled,25366.098470752,"ORB Long qty=68" 
2023-08-31T19:50:00Z,QQQ,372.912790328,-68,Market,Filled,-25358.069742304,"ORB EOD Flatten" 
2023-09-14T14:45:00Z,QQQ,370.561238736,69,Market,Filled,25568.725472784,"ORB Long qty=69" 
2023-09-14T19:50:00Z,QQQ,371.407403744,-69,Market,Filled,-25627.110858336,"ORB EOD Flatten" 
2023-10-02T14:05:00Z,QQQ,355.886762628,71,Market,Filled,25267.960146588,"ORB Long qty=71" 
2023-10-02T19:50:00Z,QQQ,354.793030122,-71,Market,Filled,-25190.305138662,"ORB EOD Flatten" 
2023-10-03T13:55:00Z,QQQ,355.51233168,72,Market,Filled,25596.88788096,"ORB Long qty=72" 
2023-10-03T14:05:00Z,QQQ,352.891315044,-72,Market,Filled,-25408.174683168,"ORB Long ORB Trail Stop" 
2023-10-09T16:20:00Z,QQQ,358.46836548,71,Market,Filled,25451.25394908,"ORB Long qty=71" 
2023-10-09T19:50:00Z,QQQ,361.010554548,-71,Market,Filled,-25631.749372908,"ORB EOD Flatten" 
2023-10-10T14:00:00Z,QQQ,362.478718002,70,Market,Filled,25373.51026014,"ORB Long qty=70" 
2023-10-10T17:15:00Z,QQQ,363.0994851,-70,Market,Filled,-25416.963957,"ORB Long ORB Trail Stop" 
2023-11-01T14:25:00Z,QQQ,349.196272794,73,Market,Filled,25491.327913962,"ORB Long qty=73" 
2023-11-01T19:50:00Z,QQQ,352.083332472,-73,Market,Filled,-25702.083270456,"ORB EOD Flatten" 
2023-11-09T16:50:00Z,QQQ,368.755363104,69,Market,Filled,25444.120054176,"ORB Long qty=69" 
2023-11-09T18:05:00Z,QQQ,366.755113566,-69,Market,Filled,-25306.102836054,"ORB Long ORB Trail Stop" 
2023-11-13T15:55:00Z,QQQ,371.62271589,68,Market,Filled,25270.34468052,"ORB Long qty=68" 
2023-11-13T20:50:00Z,QQQ,372.135095082,-68,Market,Filled,-25305.186465576,"ORB EOD Flatten" 
2023-11-16T14:55:00Z,QQQ,380.007998436,67,Market,Filled,25460.535895212,"ORB Long qty=67" 
2023-11-16T16:25:00Z,QQQ,378.392033292,-67,Market,Filled,-25352.266230564,"ORB Long ORB Trail Stop" 
2023-11-20T15:00:00Z,QQQ,382.8063771,66,Market,Filled,25265.2208886,"ORB Long qty=66" 
2023-11-20T20:50:00Z,QQQ,385.190911032,-66,Market,Filled,-25422.600128112,"ORB EOD Flatten" 
2023-12-08T15:05:00Z,QQQ,385.12193691,66,Market,Filled,25418.04783606,"ORB Long qty=66" 
2023-12-08T20:50:00Z,QQQ,386.50141935,-66,Market,Filled,-25509.0936771,"ORB EOD Flatten" 
2023-12-11T15:10:00Z,QQQ,388.156798278,66,Market,Filled,25618.348686348,"ORB Long qty=66" 
2023-12-11T20:50:00Z,QQQ,389.585547948,-66,Market,Filled,-25712.646164568,"ORB EOD Flatten" 
2023-12-18T15:05:00Z,QQQ,400.977591142,64,Market,Filled,25662.565833088,"ORB Long qty=64" 
2023-12-18T20:50:00Z,QQQ,402.47830751,-64,Market,Filled,-25758.61168064,"ORB EOD Flatten" 
2023-12-19T16:00:00Z,QQQ,403.475494044,63,Market,Filled,25418.956124772,"ORB Long qty=63" 
2023-12-19T20:50:00Z,QQQ,403.248411962,-63,Market,Filled,-25404.649953606,"ORB EOD Flatten" 
2024-01-09T15:10:00Z,QQQ,398.234713422,64,Market,Filled,25487.021659008,"ORB Long qty=64" 
2024-01-09T20:50:00Z,QQQ,399.963419947,-64,Market,Filled,-25597.658876608,"ORB EOD Flatten" 
2024-01-16T15:20:00Z,QQQ,404.467935235,63,Market,Filled,25481.479919805,"ORB Long qty=63" 
2024-01-16T20:50:00Z,QQQ,403.776452625,-63,Market,Filled,-25437.916515375,"ORB EOD Flatten" 
2024-01-24T15:20:00Z,QQQ,422.535388002,60,Market,Filled,25352.12328012,"ORB Long qty=60" 
2024-01-24T19:25:00Z,QQQ,421.063517875,-60,Market,Filled,-25263.8110725,"ORB Long ORB Trail Stop" 
2024-01-25T16:50:00Z,QQQ,423.434315395,60,Market,Filled,25406.0589237,"ORB Long qty=60" 
2024-01-25T17:35:00Z,QQQ,421.40925918,-60,Market,Filled,-25284.5555508,"ORB Long ORB Trail Stop" 
2024-01-26T16:05:00Z,QQQ,420.460940172,61,Market,Filled,25648.117350492,"ORB Long qty=61" 
2024-01-26T17:50:00Z,QQQ,418.435883957,-61,Market,Filled,-25524.588921377,"ORB Long ORB Trail Stop" 
2024-02-08T15:50:00Z,QQQ,427.849925776,59,Market,Filled,25243.145620784,"ORB Long qty=59" 
2024-02-08T20:50:00Z,QQQ,427.267104719,-59,Market,Filled,-25208.759178421,"ORB EOD Flatten" 
2024-02-09T15:00:00Z,QQQ,429.430457456,59,Market,Filled,25336.396989904,"ORB Long qty=59" 
2024-02-09T18:35:00Z,QQQ,431.850646591,-59,Market,Filled,-25479.188148869,"ORB Long TP" 
2024-03-01T15:10:00Z,QQQ,436.374918525,58,Market,Filled,25309.74527445,"ORB Long qty=58" 
2024-03-01T18:40:00Z,QQQ,440.089167973,-58,Market,Filled,-25525.171742434,"ORB Long TP" 
2024-03-08T14:55:00Z,QQQ,441.620308038,58,Market,Filled,25613.977866204,"ORB Long qty=58" 
2024-03-08T16:10:00Z,QQQ,439.111213996,-58,Market,Filled,-25468.450411768,"ORB Long ORB Trail Stop" 
2024-03-22T14:05:00Z,QQQ,441.027628865,58,Market,Filled,25579.60247417,"ORB Long qty=58" 
2024-03-22T19:50:00Z,QQQ,441.67056954,-58,Market,Filled,-25616.89303332,"ORB EOD Flatten" 
2024-03-25T15:05:00Z,QQQ,440.44403656,58,Market,Filled,25545.75412048,"ORB Long qty=58" 
2024-03-25T19:50:00Z,QQQ,440.730887015,-58,Market,Filled,-25562.39144687,"ORB EOD Flatten" 
2024-04-12T14:00:00Z,QQQ,437.35792132,58,Market,Filled,25366.75943656,"ORB Long qty=58" 
2024-04-12T14:10:00Z,QQQ,435.85442928,-58,Market,Filled,-25279.55689824,"ORB Long ORB Trail Stop" 
2024-05-06T14:00:00Z,QQQ,433.40136332,59,Market,Filled,25570.68043588,"ORB Long qty=59" 
2024-05-06T19:50:00Z,QQQ,434.66746188,-59,Market,Filled,-25645.38025092,"ORB EOD Flatten" 
2024-05-08T14:00:00Z,QQQ,434.914746755,59,Market,Filled,25659.970058545,"ORB Long qty=59" 
2024-05-08T19:50:00Z,QQQ,435.429099295,-59,Market,Filled,-25690.316858405,"ORB EOD Flatten" 
2024-05-14T14:25:00Z,QQQ,439.524136825,58,Market,Filled,25492.39993585,"ORB Long qty=58" 
2024-05-14T19:50:00Z,QQQ,441.126542815,-58,Market,Filled,-25585.33948327,"ORB EOD Flatten" 
2024-05-15T14:35:00Z,QQQ,444.430268745,57,Market,Filled,25332.525318465,"ORB Long qty=57" 
2024-05-15T19:50:00Z,QQQ,447.753777465,-57,Market,Filled,-25521.965315505,"ORB EOD Flatten" 
2024-05-16T14:25:00Z,QQQ,448.742916965,57,Market,Filled,25578.346267005,"ORB Long qty=57" 
2024-05-16T17:25:00Z,QQQ,447.86258281,-57,Market,Filled,-25528.16722017,"ORB Long ORB Trail Stop" 
2024-05-21T14:05:00Z,QQQ,449.02976742,57,Market,Filled,25594.69674294,"ORB Long qty=57" 
2024-05-21T19:50:00Z,QQQ,450.39477993,-57,Market,Filled,-25672.50245601,"ORB EOD Flatten" 
2024-05-22T15:15:00Z,QQQ,451.75979244,57,Market,Filled,25750.30816908,"ORB Long qty=57" 
2024-05-22T17:40:00Z,QQQ,450.424454115,-57,Market,Filled,-25674.193884555,"ORB Long ORB Trail Stop" 
2024-05-29T13:55:00Z,QQQ,452.39284172,56,Market,Filled,25333.99913632,"ORB Long qty=56" 
2024-05-29T19:50:00Z,QQQ,451.947728945,-56,Market,Filled,-25309.07282092,"ORB EOD Flatten" 
2024-06-05T14:25:00Z,QQQ,453.668831675,56,Market,Filled,25405.4545738,"ORB Long qty=56" 
2024-06-05T16:50:00Z,QQQ,456.3889653,-56,Market,Filled,-25557.7820568,"ORB Long TP" 
2024-06-11T15:05:00Z,QQQ,459.93008471,56,Market,Filled,25756.08474376,"ORB Long qty=56" 
2024-06-11T19:50:00Z,QQQ,461.78966697,-56,Market,Filled,-25860.22135032,"ORB EOD Flatten" 
2024-06-12T14:15:00Z,QQQ,469.40604112,54,Market,Filled,25347.92622048,"ORB Long qty=54" 
2024-06-12T19:50:00Z,QQQ,468.980711135,-54,Market,Filled,-25324.95840129,"ORB EOD Flatten" 
2024-06-14T14:00:00Z,QQQ,472.84824658,54,Market,Filled,25533.80531532,"ORB Long qty=54" 
2024-06-14T19:50:00Z,QQQ,473.214228195,-54,Market,Filled,-25553.56832253,"ORB EOD Flatten" 
2024-06-17T15:05:00Z,QQQ,475.10348464,54,Market,Filled,25655.58817056,"ORB Long qty=54" 
2024-06-17T17:55:00Z,QQQ,480.70201421,-54,Market,Filled,-25957.90876734,"ORB Long TP" 
2024-06-27T14:15:00Z,QQQ,478.483498482,54,Market,Filled,25838.108918028,"ORB Long qty=54" 
2024-06-27T15:35:00Z,QQQ,475.115082442,-54,Market,Filled,-25656.214451868,"ORB Long ORB Trail Stop" 
2024-07-02T14:55:00Z,QQQ,479.028389312,53,Market,Filled,25388.504633536,"ORB Long qty=53" 
2024-07-02T19:50:00Z,QQQ,481.465537388,-53,Market,Filled,-25517.673481564,"ORB EOD Flatten" 
2024-07-03T14:00:00Z,QQQ,483.159652514,53,Market,Filled,25607.461583242,"ORB Long qty=53" 
2024-07-03T16:50:00Z,QQQ,485.557172166,-53,Market,Filled,-25734.530124798,"ORB EOD Flatten" 
2024-07-10T14:10:00Z,QQQ,495.741677134,52,Market,Filled,25778.567210968,"ORB Long qty=52" 
2024-07-10T19:50:00Z,QQQ,498.485945496,-52,Market,Filled,-25921.269165792,"ORB EOD Flatten" 
2024-07-23T15:15:00Z,QQQ,479.196810114,54,Market,Filled,25876.627746156,"ORB Long qty=54" 
2024-07-23T19:50:00Z,QQQ,477.017246794,-54,Market,Filled,-25758.931326876,"ORB EOD Flatten" 
2024-08-09T14:15:00Z,QQQ,444.898409142,58,Market,Filled,25804.107730236,"ORB Long qty=58" 
2024-08-09T19:50:00Z,QQQ,446.572710056,-58,Market,Filled,-25901.217183248,"ORB EOD Flatten" 
2024-08-12T14:25:00Z,QQQ,448.653202316,57,Market,Filled,25573.232532012,"ORB Long qty=57" 
2024-08-12T19:50:00Z,QQQ,446.285403982,-57,Market,Filled,-25438.268026974,"ORB EOD Flatten" 
2024-08-13T14:05:00Z,QQQ,453.755361906,57,Market,Filled,25864.055628642,"ORB Long qty=57" 
2024-08-13T19:50:00Z,QQQ,458.322537772,-57,Market,Filled,-26124.384653004,"ORB EOD Flatten" 
2024-08-14T16:00:00Z,QQQ,460.650707682,56,Market,Filled,25796.439630192,"ORB Long qty=56" 
2024-08-14T16:45:00Z,QQQ,456.56898001,-56,Market,Filled,-25567.86288056,"ORB Long ORB Trail Stop" 
2024-08-15T13:55:00Z,QQQ,466.168965724,55,Market,Filled,25639.29311482,"ORB Long qty=55" 
2024-08-15T19:50:00Z,QQQ,469.74543099,-55,Market,Filled,-25835.99870445,"ORB EOD Flatten" 
2024-08-16T14:10:00Z,QQQ,469.339239644,55,Market,Filled,25813.65818042,"ORB Long qty=55" 
2024-08-16T19:50:00Z,QQQ,470.072365488,-55,Market,Filled,-25853.98010184,"ORB EOD Flatten" 
2024-08-19T14:55:00Z,QQQ,471.934901416,55,Market,Filled,25956.41957788,"ORB Long qty=55" 
2024-08-19T19:50:00Z,QQQ,474.659355566,-55,Market,Filled,-26106.26455613,"ORB EOD Flatten" 
2024-09-24T15:50:00Z,QQQ,481.30860685,54,Market,Filled,25990.6647699,"ORB Long qty=54" 
2024-09-24T19:50:00Z,QQQ,481.397896075,-54,Market,Filled,-25995.48638805,"ORB EOD Flatten" 
2024-09-25T14:00:00Z,QQQ,483.044786225,53,Market,Filled,25601.373669925,"ORB Long qty=53" 
2024-09-25T19:50:00Z,QQQ,481.933631425,-53,Market,Filled,-25542.482465525,"ORB EOD Flatten" 
2024-10-07T14:30:00Z,QQQ,482.548734975,53,Market,Filled,25575.082953675,"ORB Long qty=53" 
2024-10-07T18:35:00Z,QQQ,479.889900275,-53,Market,Filled,-25434.164714575,"ORB Long ORB Trail Stop" 
2024-10-09T14:20:00Z,QQQ,486.03101475,53,Market,Filled,25759.64378175,"ORB Long qty=53" 
2024-10-09T19:50:00Z,QQQ,489.08669045,-53,Market,Filled,-25921.59459385,"ORB EOD Flatten" 
2024-10-10T14:15:00Z,QQQ,488.09458795,53,Market,Filled,25869.01316135,"ORB Long qty=53" 
2024-10-10T19:50:00Z,QQQ,488.53111305,-53,Market,Filled,-25892.14899165,"ORB EOD Flatten" 
2024-10-21T14:05:00Z,QQQ,491.03121135,52,Market,Filled,25533.6229902,"ORB Long qty=52" 
2024-10-21T15:05:00Z,QQQ,488.7096915,-52,Market,Filled,-25412.903958,"ORB Long ORB Trail Stop" 
2024-10-22T14:10:00Z,QQQ,490.941922125,52,Market,Filled,25528.9799505,"ORB Long qty=52" 
2024-10-22T19:50:00Z,QQQ,492.479681,-52,Market,Filled,-25608.943412,"ORB EOD Flatten" 
2024-10-29T14:05:00Z,QQQ,492.330865625,52,Market,Filled,25601.2050125,"ORB Long qty=52" 
2024-10-29T19:50:00Z,QQQ,497.212009925,-52,Market,Filled,-25855.0245161,"ORB EOD Flatten" 
2024-10-30T14:20:00Z,QQQ,495.91235565,52,Market,Filled,25787.4424938,"ORB Long qty=52" 
2024-10-30T19:50:00Z,QQQ,493.203915825,-52,Market,Filled,-25646.6036229,"ORB EOD Flatten" 
2024-11-07T15:00:00Z,QQQ,506.855246225,51,Market,Filled,25849.617557475,"ORB Long qty=51" 
2024-11-07T20:50:00Z,QQQ,509.871237825,-51,Market,Filled,-26003.433129075,"ORB EOD Flatten" 
2024-12-02T14:55:00Z,QQQ,509.950606025,51,Market,Filled,26007.480907275,"ORB Long qty=51" 
2024-12-02T20:50:00Z,QQQ,511.42883875,-51,Market,Filled,-26082.87077625,"ORB EOD Flatten" 
2024-12-03T15:15:00Z,QQQ,511.2502603,50,Market,Filled,25562.513015,"ORB Long qty=50" 
2024-12-03T20:50:00Z,QQQ,512.232441775,-50,Market,Filled,-25611.62208875,"ORB EOD Flatten" 
2024-12-12T15:30:00Z,QQQ,523.879725125,49,Market,Filled,25670.106531125,"ORB Long qty=49" 
2024-12-12T20:15:00Z,QQQ,522.728886225,-49,Market,Filled,-25613.715425025,"ORB Long ORB Trail Stop" 
2024-12-16T14:55:00Z,QQQ,530.546653925,49,Market,Filled,25996.786042325,"ORB Long qty=49" 
2024-12-16T20:50:00Z,QQQ,533.939644475,-49,Market,Filled,-26163.042579275,"ORB EOD Flatten" 
2024-12-17T16:40:00Z,QQQ,533.09635735,48,Market,Filled,25588.6251528,"ORB Long qty=48" 
2024-12-17T19:35:00Z,QQQ,530.7748375,-48,Market,Filled,-25477.1922,"ORB Long ORB Trail Stop" 
2024-12-24T15:00:00Z,QQQ,523.352874339,49,Market,Filled,25644.290842611,"ORB Long qty=49" 
2024-12-24T17:50:00Z,QQQ,525.260781603,-49,Market,Filled,-25737.778298547,"ORB EOD Flatten" 
2025-01-06T15:15:00Z,QQQ,523.531740645,49,Market,Filled,25653.055291605,"ORB Long qty=49" 
2025-01-06T18:50:00Z,QQQ,520.371769239,-49,Market,Filled,-25498.216692711,"ORB Long ORB Trail Stop" 
2025-01-22T14:55:00Z,QQQ,528.361130907,49,Market,Filled,25889.695414443,"ORB Long qty=49" 
2025-01-22T20:50:00Z,QQQ,528.490312128,-49,Market,Filled,-25896.025294272,"ORB EOD Flatten" 
2025-01-23T15:40:00Z,QQQ,526.642026966,49,Market,Filled,25805.459321334,"ORB Long qty=49" 
2025-01-23T20:50:00Z,QQQ,527.705287785,-49,Market,Filled,-25857.559101465,"ORB EOD Flatten" 
2025-01-31T14:55:00Z,QQQ,525.588703164,49,Market,Filled,25753.846455036,"ORB Long qty=49" 
2025-01-31T18:35:00Z,QQQ,522.935519625,-49,Market,Filled,-25623.840461625,"ORB Long ORB Trail Stop" 
2025-02-05T16:10:00Z,QQQ,520.282336086,50,Market,Filled,26014.1168043,"ORB Long qty=50" 
2025-02-05T20:50:00Z,QQQ,522.070999146,-50,Market,Filled,-26103.5499573,"ORB EOD Flatten" 
2025-02-11T15:25:00Z,QQQ,525.111726348,49,Market,Filled,25730.474591052,"ORB Long qty=49" 
2025-02-11T20:50:00Z,QQQ,524.356513056,-49,Market,Filled,-25693.469139744,"ORB EOD Flatten" 
2025-02-19T16:45:00Z,QQQ,535.933137861,48,Market,Filled,25724.790617328,"ORB Long qty=48" 
2025-02-19T20:50:00Z,QQQ,535.545594198,-48,Market,Filled,-25706.188521504,"ORB EOD Flatten" 
2025-03-20T14:00:00Z,QQQ,477.443855799,54,Market,Filled,25781.968213146,"ORB Long qty=54" 
2025-03-20T19:50:00Z,QQQ,477.036438102,-54,Market,Filled,-25759.967657508,"ORB EOD Flatten" 
2025-04-23T14:35:00Z,QQQ,460.43136678,56,Market,Filled,25784.15653968,"ORB Long qty=56" 
2025-04-23T15:30:00Z,QQQ,455.11708956,-56,Market,Filled,-25486.55701536,"ORB Long ORB Trail Stop" 
2025-04-24T13:55:00Z,QQQ,457.50552876,56,Market,Filled,25620.30961056,"ORB Long qty=56" 
2025-04-24T19:50:00Z,QQQ,464.92959394,-56,Market,Filled,-26036.05726064,"ORB EOD Flatten" 
2025-04-25T14:10:00Z,QQQ,466.55174223,55,Market,Filled,25660.34582265,"ORB Long qty=55" 
2025-04-25T17:55:00Z,QQQ,467.11899654,-55,Market,Filled,-25691.5448097,"ORB Long Profit Lock Stop" 
2025-05-02T14:15:00Z,QQQ,485.61944851,53,Market,Filled,25737.83077103,"ORB Long qty=53" 
2025-05-02T19:50:00Z,QQQ,485.76872596,-53,Market,Filled,-25745.74247588,"ORB EOD Flatten" 
2025-05-05T14:10:00Z,QQQ,483.71864898,53,Market,Filled,25637.08839594,"ORB Long qty=53" 
2025-05-05T19:50:00Z,QQQ,484.37546976,-53,Market,Filled,-25671.89989728,"ORB EOD Flatten" 
2025-05-13T13:55:00Z,QQQ,509.30480391,51,Market,Filled,25974.54499941,"ORB Long qty=51" 
2025-05-13T19:50:00Z,QQQ,513.93240486,-51,Market,Filled,-26210.55264786,"ORB EOD Flatten" 
2025-06-03T14:05:00Z,QQQ,522.75967807,50,Market,Filled,26137.9839035,"ORB Long qty=50" 
2025-06-03T19:50:00Z,QQQ,524.17283793,-50,Market,Filled,-26208.6418965,"ORB EOD Flatten" 
2025-06-09T14:10:00Z,QQQ,528.18342542,49,Market,Filled,25880.98784558,"ORB Long qty=49" 
2025-06-09T19:50:00Z,QQQ,528.46207666,-49,Market,Filled,-25894.64175634,"ORB EOD Flatten" 
2025-06-10T16:05:00Z,QQQ,529.99465848,49,Market,Filled,25969.73826552,"ORB Long qty=49" 
2025-06-10T19:50:00Z,QQQ,530.9301305,-49,Market,Filled,-26015.5763945,"ORB EOD Flatten" 
2025-06-24T15:05:00Z,QQQ,536.278831616,48,Market,Filled,25741.383917568,"ORB Long qty=48" 
2025-06-24T19:50:00Z,QQQ,538.221618176,-48,Market,Filled,-25834.637672448,"ORB EOD Flatten" 
2025-06-26T14:35:00Z,QQQ,541.997598208,48,Market,Filled,26015.884713984,"ORB Long qty=48" 
2025-06-26T19:50:00Z,QQQ,544.169533952,-48,Market,Filled,-26120.137629696,"ORB EOD Flatten" 
2025-06-27T14:00:00Z,QQQ,546.57061888,47,Market,Filled,25688.81908736,"ORB Long qty=47" 
2025-06-27T18:20:00Z,QQQ,544.77727744,-47,Market,Filled,-25604.53203968,"ORB Long ORB Trail Stop" 
2025-07-03T14:00:00Z,QQQ,552.717794816,47,Market,Filled,25977.736356352,"ORB Long qty=47" 
2025-07-03T16:50:00Z,QQQ,554.09268992,-47,Market,Filled,-26042.35642624,"ORB EOD Flatten" 
2025-07-17T13:55:00Z,QQQ,557.23103744,47,Market,Filled,26189.85875968,"ORB Long qty=47" 
2025-07-17T19:50:00Z,QQQ,559.901123584,-47,Market,Filled,-26315.352808448,"ORB EOD Flatten" 
2025-07-25T13:55:00Z,QQQ,563.677103616,46,Market,Filled,25929.146766336,"ORB Long qty=46" 
2025-07-25T19:50:00Z,QQQ,564.673404416,-46,Market,Filled,-25974.976603136,"ORB EOD Flatten" 
2025-08-08T14:10:00Z,QQQ,571.288841728,45,Market,Filled,25707.99787776,"ORB Long qty=45" 
2025-08-08T19:50:00Z,QQQ,571.647510016,-45,Market,Filled,-25724.13795072,"ORB EOD Flatten" 
2025-08-11T14:20:00Z,QQQ,573.789556736,45,Market,Filled,25820.53005312,"ORB Long qty=45" 
2025-08-11T18:25:00Z,QQQ,571.627584,-45,Market,Filled,-25723.24128,"ORB Long ORB Trail Stop" 
2025-08-14T14:20:00Z,QQQ,578.322725376,45,Market,Filled,26024.52264192,"ORB Long qty=45" 
2025-08-14T19:50:00Z,QQQ,578.213132288,-45,Market,Filled,-26019.59095296,"ORB EOD Flatten" 
2025-08-25T14:05:00Z,QQQ,569.395870208,46,Market,Filled,26192.210029568,"ORB Long qty=46" 
2025-08-25T19:50:00Z,QQQ,569.48553728,-46,Market,Filled,-26196.33471488,"ORB EOD Flatten" 
2025-09-08T13:55:00Z,QQQ,578.15335424,45,Market,Filled,26016.9009408,"ORB Long qty=45" 
2025-09-08T19:15:00Z,QQQ,575.871825408,-45,Market,Filled,-25914.23214336,"ORB Long ORB Trail Stop" 
2025-09-11T14:40:00Z,QQQ,581.919371264,45,Market,Filled,26186.37170688,"ORB Long qty=45" 
2025-09-11T19:50:00Z,QQQ,582.527114752,-45,Market,Filled,-26213.72016384,"ORB EOD Flatten" 
2025-09-12T14:25:00Z,QQQ,583.603119616,44,Market,Filled,25678.537263104,"ORB Long qty=44" 
2025-09-12T19:50:00Z,QQQ,584.699050496,-44,Market,Filled,-25726.758221824,"ORB EOD Flatten" 
2025-09-15T13:55:00Z,QQQ,587.927065088,44,Market,Filled,25868.790863872,"ORB Long qty=44" 
2025-09-15T19:50:00Z,QQQ,588.96321792,-44,Market,Filled,-25914.38158848,"ORB EOD Flatten" 
2025-09-19T16:25:00Z,QQQ,596.076805632,44,Market,Filled,26227.379447808,"ORB Long qty=44" 
2025-09-19T19:50:00Z,QQQ,596.73436416,-44,Market,Filled,-26256.31202304,"ORB EOD Flatten" 
2025-09-22T13:55:00Z,QQQ,597.77520101,43,Market,Filled,25704.33364343,"ORB Long qty=43" 
2025-09-22T19:50:00Z,QQQ,600.807466338,-43,Market,Filled,-25834.721052534,"ORB EOD Flatten" 
2025-09-30T15:00:00Z,QQQ,597.426091515,43,Market,Filled,25689.321935145,"ORB Long qty=43" 
2025-09-30T17:25:00Z,QQQ,594.98232505,-43,Market,Filled,-25584.23997715,"ORB Long ORB Trail Stop" 
2025-10-01T15:05:00Z,QQQ,599.111791648,43,Market,Filled,25761.807040864,"ORB Long qty=43" 
2025-10-01T19:50:00Z,QQQ,601.984464064,-43,Market,Filled,-25885.331954752,"ORB EOD Flatten" 
2025-10-16T14:45:00Z,QQQ,606.55281117,43,Market,Filled,26081.77088031,"ORB Long qty=43" 
2025-10-16T15:30:00Z,QQQ,603.390876601,-43,Market,Filled,-25945.807693843,"ORB Long ORB Trail Stop" 
